lookup_id,energy,status,xyz_file,log_file,elapsed_seconds
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf13,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf13_gxtb.log,0.10501095000654459
SJMYWORNLPSJQO-UHFFFAOYSA-N_conf22,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SJMYWORNLPSJQO-UHFFFAOYSA-N_conf22_gxtb.log,0.13510171975940466
DPBJAVGHACCNRL-UHFFFAOYSA-N_conf32,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/DPBJAVGHACCNRL-UHFFFAOYSA-N_conf32_gxtb.log,0.11136990087106824
SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf97,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/SUPCQIBBMFXVTL-UHFFFAOYSA-N_conf97_gxtb.log,0.13806464476510882
JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf75,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/JIGUQPWFLRLWPJ-UHFFFAOYSA-N_conf75_gxtb.log,0.10826610680669546
RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf97,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/RBFPEAGEJJSYCX-UHFFFAOYSA-N_conf97_gxtb.log,0.13233254477381706
BAPJBEWLBFYGME-UHFFFAOYSA-N_conf92,,converged,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/xyz/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf92_opt.xyz,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/BAPJBEWLBFYGME-UHFFFAOYSA-N_conf92_gxtb.log,131.33949638111517
PFPUZMSQZJFLBK-UHFFFAOYSA-N_conf93,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/PFPUZMSQZJFLBK-UHFFFAOYSA-N_conf93_gxtb.log,0.06440066220238805
YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf23,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/YIJYFLXQHDOQGW-UHFFFAOYSA-N_conf23_gxtb.log,0.06506988313049078
UUHZUEBKUREPBP-MDWZMJQESA-N_conf96,,failed,,/home/lunet/cglh4/openCOSMO-RS_Pipeline-LH/pipeline_data/5_conformer_xyz_optimised/acrylates/gxtb/step1/log/UUHZUEBKUREPBP-MDWZMJQESA-N_conf96_gxtb.log,0.3739713868126273
